latitude;longitude;altitude;azimuth;slope;dvdone;dvrest;kmdone;kmto;cpnumero;cptype;sumcategory
36.596898;-6.232852;15;0;-2;0;229;0;32.1;4;real;
36.596189;-6.233510;13;0;-1;0;229;0.1;32;;;
36.595492;-6.234215;12;0;-1;0;229;0.2;31.9;;;
36.594776;-6.234893;12;0;-1;0;229;0.3;31.8;;;
36.594059;-6.235570;10;0;-3;0;229;0.4;31.7;;;
36.593326;-6.235302;7;0;-2;1;228;0.5;31.6;;;
36.593230;-6.234214;6;0;-1;1;228;0.6;31.5;;;
36.593324;-6.233100;6;0;1;1;228;0.7;31.4;;;
36.593339;-6.231988;7;0;1;2;227;0.8;31.3;;;
36.592876;-6.231043;8;0;1;4;225;0.9;31.2;;;
36.592308;-6.230174;8;0;-1;4;225;1;31.1;;;
36.592425;-6.229362;7;0;0;5;224;1.1;31;;;
36.593132;-6.228669;7;0;1;6;223;1.2;30.9;;;
36.593839;-6.227976;8;0;0;6;223;1.3;30.8;;;
36.594545;-6.227283;8;0;0;6;223;1.4;30.7;;;
36.595252;-6.226590;8;0;0;7;222;1.5;30.6;;;
36.595958;-6.225897;8;0;1;7;222;1.6;30.5;;;
36.596674;-6.225222;9;0;0;7;222;1.7;30.4;;;
36.597393;-6.224548;9;0;-1;8;221;1.8;30.3;;;
36.598182;-6.224088;8;0;-1;8;221;1.9;30.2;;;
36.598916;-6.223445;7;0;0;8;221;2;30.1;;;
36.599565;-6.222670;7;0;0;8;221;2.1;30;;;
36.600319;-6.222127;7;0;-1;8;221;2.2;29.9;;;
36.601033;-6.221476;6;0;0;8;221;2.3;29.8;;;
36.601710;-6.220741;7;0;2;9;220;2.4;29.7;;;
36.602398;-6.220021;9;0;1;11;218;2.5;29.6;5;;
36.603074;-6.219312;9;0;0;12;217;2.6;29.5;;;
36.603939;-6.219007;10;0;0;13;216;2.7;29.4;;;
36.604770;-6.218708;9;0;0;13;216;2.8;29.3;;;
36.605642;-6.218449;9;0;-1;13;216;2.9;29.2;;;
36.606539;-6.218399;8;0;0;13;216;3;29.1;;;
36.607377;-6.218295;10;0;2;16;213;3.1;29;;;
36.608129;-6.217684;11;0;1;17;212;3.2;28.9;;;
36.608827;-6.217055;10;0;-1;18;211;3.3;28.8;;;
36.609560;-6.216406;9;0;0;18;211;3.4;28.7;;;
36.610292;-6.215757;9;0;-1;18;211;3.5;28.6;;;
36.611025;-6.215108;8;0;-1;18;211;3.6;28.5;;;
36.611758;-6.214458;7;0;0;18;211;3.7;28.4;;;
36.612496;-6.213818;7;0;0;18;211;3.8;28.3;;;
36.613264;-6.213252;8;0;-1;19;210;3.9;28.2;;;
36.613900;-6.212583;5;0;0;19;210;4;28.1;;;
36.614690;-6.212137;10;0;5;23;206;4.1;28;;;
36.615341;-6.211393;12;0;-1;26;203;4.2;27.9;;;
36.616064;-6.210727;12;0;-1;26;203;4.3;27.8;;;
36.616794;-6.210072;11;0;-1;26;203;4.4;27.7;;;
36.617530;-6.209428;10;0;0;26;203;4.5;27.6;;;
36.618266;-6.208785;10;0;0;26;203;4.6;27.5;;;
36.619003;-6.208142;10;0;0;26;203;4.7;27.4;;;
36.619740;-6.207501;10;0;1;27;202;4.8;27.3;;;
36.620549;-6.207146;10;0;1;27;202;4.9;27.2;;;
36.621120;-6.206301;12;0;3;29;200;5;27.1;;;
36.621855;-6.205656;14;0;1;32;197;5.1;27;;;
36.622593;-6.205016;16;0;2;33;196;5.2;26.9;;;
36.623330;-6.204375;17;0;1;35;194;5.3;26.8;;;
36.624067;-6.203733;18;0;4;35;194;5.4;26.7;;;
36.624901;-6.203368;24;0;2;41;188;5.5;26.6;;;
36.625456;-6.202523;24;0;1;43;186;5.6;26.5;;;
36.626191;-6.201878;25;0;1;44;185;5.7;26.4;;;
36.626926;-6.201233;27;0;2;46;183;5.8;26.3;;;
36.627662;-6.200588;29;0;4;47;182;5.9;26.2;;;
36.628401;-6.199950;33;0;5;52;177;6;26.1;;;
36.629179;-6.199403;37;0;3;55;174;6.1;26;;;
36.630048;-6.199185;38;0;3;57;172;6.2;25.9;6;;
36.630006;-6.198220;42;0;0;60;169;6.3;25.8;;;
36.629520;-6.197381;37;0;-3;60;169;6.4;25.7;;;
36.629528;-6.196261;37;0;0;60;169;6.5;25.6;;;
36.629499;-6.195141;37;0;0;61;168;6.6;25.5;;;
36.629513;-6.194021;38;0;0;61;168;6.7;25.4;;;
36.629525;-6.192900;38;0;0;61;168;6.8;25.3;;;
36.629538;-6.191780;39;0;1;62;167;6.9;25.2;;;
36.629550;-6.190659;39;0;0;62;167;7;25.1;;;
36.629563;-6.189538;39;0;0;63;166;7.1;25;;;
36.629549;-6.188418;40;0;0;63;166;7.2;24.9;;;
36.629484;-6.187301;40;0;0;63;166;7.3;24.8;;;
36.629395;-6.186186;40;0;0;63;166;7.4;24.7;;;
36.629288;-6.185073;40;0;0;64;165;7.5;24.6;;;
36.629206;-6.183957;40;0;0;64;165;7.6;24.5;;;
36.629147;-6.182840;41;0;0;64;165;7.7;24.4;;;
36.629148;-6.181719;41;0;0;64;165;7.8;24.3;;;
36.629185;-6.180600;41;0;0;65;164;7.9;24.2;;;
36.629260;-6.179483;41;0;0;65;164;8;24.1;;;
36.629335;-6.178367;42;0;0;65;164;8.1;24;;;
36.629410;-6.177250;42;0;0;65;164;8.2;23.9;;;
36.629484;-6.176133;42;0;0;66;163;8.3;23.8;;;
36.629560;-6.175016;42;0;0;66;163;8.4;23.7;;;
36.629615;-6.173899;42;0;-1;66;163;8.5;23.6;;;
36.629535;-6.172783;41;0;-1;66;163;8.6;23.5;;;
36.629435;-6.171669;40;0;-1;66;163;8.7;23.4;;;
36.629343;-6.170555;38;0;-2;66;163;8.8;23.3;;;
36.629231;-6.169450;36;0;-2;66;163;8.9;23.2;;;
36.629122;-6.168338;34;0;-2;66;163;9;23.1;;;
36.629019;-6.167224;32;0;-2;66;163;9.1;23;;;
36.628939;-6.166108;31;0;-1;66;163;9.2;22.9;;;
36.628878;-6.164992;28;0;-2;66;163;9.3;22.8;;;
36.628786;-6.163877;27;0;-1;66;163;9.4;22.7;;;
36.628694;-6.162763;26;0;-1;66;163;9.5;22.6;;;
36.628603;-6.161648;25;0;-1;66;163;9.6;22.5;;;
36.628511;-6.160533;25;0;0;66;163;9.7;22.4;;;
36.628418;-6.159418;24;0;0;66;163;9.8;22.3;;;
36.628327;-6.158304;24;0;0;66;163;9.9;22.2;;;
36.628235;-6.157189;24;0;1;66;163;10;22.1;;;
36.628143;-6.156074;25;0;2;67;162;10.1;22;;;
36.627923;-6.154998;28;0;2;70;159;10.2;21.9;;;
36.627512;-6.154006;30;0;2;72;157;10.3;21.8;;;
36.627041;-6.153053;31;0;1;73;156;10.4;21.7;;;
36.626784;-6.151991;32;0;0;74;155;10.5;21.6;;;
36.626523;-6.150925;32;0;-1;74;155;10.6;21.5;;;
36.626034;-6.149987;31;0;-2;74;155;10.7;21.4;;;
36.625649;-6.148982;29;0;-3;74;155;10.8;21.3;;;
36.625547;-6.147876;21;0;-7;74;155;10.9;21.2;;;
36.625734;-6.146788;16;0;-5;74;155;11;21.1;;;
36.626140;-6.145790;12;0;-4;74;155;11.1;21;;;
36.626682;-6.144897;9;0;-3;74;155;11.2;20.9;;;
36.627273;-6.144052;6;0;-2;74;155;11.3;20.8;;;
36.627870;-6.143215;5;0;0;74;155;11.4;20.7;;;
36.628473;-6.142383;7;0;2;76;153;11.5;20.6;;;
36.629076;-6.141552;8;0;2;77;152;11.6;20.5;;;
36.629669;-6.140710;11;0;2;80;149;11.7;20.4;7;chrono;
36.630216;-6.139821;12;0;1;81;148;11.8;20.3;;;
36.630764;-6.138932;13;0;0;82;147;11.9;20.2;;;
36.631314;-6.138045;13;0;0;82;147;12;20.1;;;
36.631989;-6.137325;12;0;-1;82;147;12.1;20;;;
36.632712;-6.136659;11;0;-1;82;147;12.2;19.9;;;
36.633434;-6.135990;11;0;-1;82;147;12.3;19.8;;;
36.634167;-6.135342;9;0;-1;82;147;12.4;19.7;;;
36.634924;-6.134738;8;0;-2;82;147;12.5;19.6;;;
36.635667;-6.134141;6;0;-1;82;147;12.6;19.5;;;
36.636433;-6.133553;6;0;0;82;147;12.7;19.4;;;
36.636776;-6.132873;6;0;0;82;147;12.8;19.3;8;;
36.636043;-6.132225;6;0;0;82;147;12.9;19.2;;;
36.635311;-6.131574;6;0;0;82;147;13;19.1;;;
36.634576;-6.130928;5;0;-1;82;147;13.1;19;;;
36.633854;-6.130259;4;0;0;82;147;13.2;18.9;;;
36.633133;-6.129590;4;0;0;82;147;13.3;18.8;;;
36.632416;-6.128913;4;0;0;82;147;13.4;18.7;;;
36.631675;-6.128279;4;0;0;82;147;13.5;18.6;;;
36.630940;-6.127632;4;0;0;82;147;13.6;18.5;;;
36.630211;-6.126977;4;0;0;82;147;13.7;18.4;;;
36.629481;-6.126322;4;0;0;82;147;13.8;18.3;;;
36.628752;-6.125667;4;0;0;82;147;13.9;18.2;;;
36.628022;-6.125012;4;0;0;82;147;14;18.1;;;
36.627285;-6.124369;4;0;0;83;146;14.1;18;;;
36.626545;-6.123733;4;0;0;83;146;14.2;17.9;;;
36.625804;-6.123097;4;0;0;83;146;14.3;17.8;;;
36.625064;-6.122461;4;0;0;83;146;14.4;17.7;;;
36.624323;-6.121825;4;0;0;83;146;14.5;17.6;;;
36.623583;-6.121189;4;0;0;83;146;14.6;17.5;;;
36.622842;-6.120553;5;0;2;84;145;14.7;17.4;;;
36.622541;-6.119832;9;0;3;88;141;14.8;17.3;9;;
36.623265;-6.119169;9;0;0;88;141;14.9;17.2;;;
36.623871;-6.118342;10;0;0;88;141;15;17.1;;;
36.624467;-6.117503;9;0;-1;88;141;15.1;17;;;
36.625127;-6.116745;8;0;-1;88;141;15.2;16.9;;;
36.625814;-6.116021;7;0;-1;88;141;15.3;16.8;;;
36.626499;-6.115296;6;0;-1;88;141;15.4;16.7;;;
36.627185;-6.114572;5;0;-1;88;141;15.5;16.6;;;
36.627871;-6.113846;4;0;-1;88;141;15.6;16.5;;;
36.628557;-6.113122;3;0;-1;88;141;15.7;16.4;;;
36.629130;-6.112270;2;0;0;88;141;15.8;16.3;;;
36.629641;-6.111348;2;0;0;88;141;15.9;16.2;;;
36.630151;-6.110425;2;0;0;88;141;16;16.1;;;
36.630661;-6.109502;2;0;0;88;141;16.1;16;;;
36.631171;-6.108579;3;0;0;89;140;16.2;15.9;;;
36.631614;-6.107607;3;0;0;89;140;16.3;15.8;;;
36.632193;-6.106750;3;0;1;90;139;16.4;15.7;;;
36.632774;-6.105894;5;0;1;91;138;16.5;15.6;;;
36.633354;-6.105038;5;0;0;91;138;16.6;15.5;;;
36.633935;-6.104182;5;0;0;91;138;16.7;15.4;;;
36.634515;-6.103326;5;0;0;92;137;16.8;15.3;;;
36.635095;-6.102470;6;0;0;92;137;16.9;15.2;;;
36.635689;-6.101629;6;0;0;92;137;17;15.1;;;
36.636313;-6.100822;6;0;0;92;137;17.1;15;;;
36.637004;-6.100110;6;0;0;92;137;17.2;14.9;;;
36.637730;-6.099449;6;0;0;92;137;17.3;14.8;;;
36.638376;-6.098677;6;0;0;92;137;17.4;14.7;;;
36.638965;-6.097830;6;0;1;93;136;17.5;14.6;;;
36.639508;-6.096937;8;0;1;94;135;17.6;14.5;;;
36.640010;-6.096008;9;0;1;95;134;17.7;14.4;;;
36.640422;-6.095014;9;0;1;96;133;17.8;14.3;;;
36.640819;-6.094009;10;0;0;96;133;17.9;14.2;;;
36.641275;-6.093047;9;0;0;96;133;18;14.1;;;
36.641959;-6.092325;9;0;0;96;133;18.1;14;;;
36.642658;-6.091619;8;0;0;96;133;18.2;13.9;;;
36.643356;-6.090913;8;0;0;96;133;18.3;13.8;;;
36.644050;-6.090200;8;0;0;96;133;18.4;13.7;;;
36.644690;-6.089413;7;0;0;96;133;18.5;13.6;;;
36.645331;-6.088626;7;0;0;96;133;18.6;13.5;;;
36.645971;-6.087840;7;0;0;96;133;18.7;13.4;;;
36.646787;-6.087419;7;0;0;96;133;18.8;13.3;;;
36.647662;-6.087159;7;0;0;96;133;18.9;13.2;;;
36.648468;-6.086772;7;0;0;96;133;19;13.1;;;
36.648154;-6.085748;7;0;0;96;133;19.1;13;;;
36.648352;-6.084849;7;0;0;97;132;19.2;12.9;;;
36.648900;-6.083976;8;0;1;97;132;19.3;12.8;10;;
36.649583;-6.083638;8;0;0;98;131;19.4;12.7;;;
36.650472;-6.083814;8;0;0;98;131;19.5;12.6;;;
36.651360;-6.083933;9;0;0;98;131;19.6;12.5;;;
36.652214;-6.083648;9;0;1;99;130;19.7;12.4;;;
36.653088;-6.083418;11;0;1;100;129;19.8;12.3;11;;
36.653845;-6.082823;12;0;2;102;127;19.9;12.2;;;
36.654323;-6.081875;15;0;3;104;125;20;12.1;;;
36.654776;-6.080907;18;0;3;107;122;20.1;12;;;
36.655239;-6.079946;22;0;5;112;117;20.2;11.9;;;
36.655701;-6.078984;27;0;5;117;112;20.3;11.8;;;
36.656156;-6.078018;32;0;5;122;107;20.4;11.7;;;
36.656612;-6.077051;37;0;5;127;102;20.5;11.6;;;
36.657066;-6.076083;43;0;5;132;97;20.6;11.5;;;
36.657550;-6.075140;47;0;4;137;92;20.7;11.4;;;
36.658274;-6.074537;51;0;1;140;89;20.8;11.3;;;
36.658939;-6.073813;50;0;-2;141;88;20.9;11.2;;;
